wst,Anteka D Faulds,ガウシカＤフォールド,1527,1527,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Sakufi D Coil,サクフィＤコイル,1911,1911,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Asumo D Coil,アスモＤコイル,1932,1932,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Dios D Coil,ディオスＤコイル,1921,1921,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Asteli D Coil・White,アステリＤコイル・白,1693,1693,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Asteli D Coil・Blue,アステリＤコイル・青,1694,1694,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Asteli D Coil・Red,アステリＤコイル・赤,1695,1695,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Asteli D Coil・Black,アステリＤコイル・黒,1696,1696,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lien D Coil・Blue,リアンＤコイル・青,392,392,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lien D Coil・Red,リアンＤコイル・赤,393,393,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lien D Coil・Black,リアンＤコイル・黒,394,394,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lien D Coil・White,リアンＤコイル・白,395,395,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lien D Coil・Crimson,リアンＤコイル・紅,408,408,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lien D Coil・藍,リアンＤコイル・藍,775,775,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lien D Coil・Peach,リアンＤコイル・桃,776,776,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Carrol D Belt・Black,キャロルＤベルト・黒,1490,1490,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Carrol D Belt・Blue,キャロルＤベルト・青,1491,1491,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Carrol D Belt・White,キャロルＤベルト・白,1492,1492,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Carrol D Belt・Red,キャロルＤベルト・赤,1493,1493,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Carrol D Belt・Peach,キャロルＤベルト・桃,1726,1726,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Gothic D Faulds,ゴシックＤフォールド,214,214,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kirin Dフープ,キリンＤフープ,79,79,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Farunokku D Faulds,ファルノＤフォールド,1175,1175,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Farunokku D Coat,ファルノＤコート,1176,1176,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Pokara D Faulds,ポカラＤフォールド,1179,1179,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Pokara D Coat,ポカラＤコート,1180,1180,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Genesis D [Waist て】,創音奏Ｄ【腰当て】,1654,1654,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Motion D [Waist て】,音紡奏Ｄ【腰当て】,1655,1655,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lightning D [Waist て】,照雷Ｄ【腰当て】,1802,1802,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Thunder D [Waist て】,明雷Ｄ【腰当て】,1803,1803,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Toridcless D Faulds,トリドＤフォールド,1760,1760,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Toridcless D Coat,トリドＤコート,1761,1761,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Guan D Coil,グァンＤコイル,1852,1852,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Guan D Coat,グァンＤコート,1853,1853,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Varusa D Faulds,ヴァルＤフォールド,1656,1656,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Varusa D Coat,ヴァルＤコート,1657,1657,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Toa D Faulds,トアＤフォールド,1875,1875,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Toa D Coat,トアＤコート,1876,1876,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Blitz Dフープ,ブリッツＤフープ,792,792,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Stroma D Faulds,ストロマＤフォールド,1264,1264,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Stroma D Coat,ストロマＤコート,1265,1265,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Elegance D [Waistband 】,雅深Ｄ【腰帯】,1637,1637,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Grace D [Waistband 】,雅淵Ｄ【腰帯】,1638,1638,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Altera D Faulds,アルテラＤフォールド,1336,1336,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Altera D Coat,アルテラＤコート,1337,1337,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Pobo D Faulds,ポボルムＤフォールド,1652,1652,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Pobo D Coat,ポボルムＤコート,1653,1653,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Zinogre C Faulds,ジンオウＣフォールド,1794,1794,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Zinogre C Coat,ジンオウＣコート,1795,1795,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hornetaur UD Faulds,タロスＵＤフォールド,145,145,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hornetaur UD Coat,タロスＵＤコート,145,145,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rathalos D Faulds,レウスＤフォールド,12,10,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rathalos D Coat,レウスＤコート,13,11,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Gogo D Faulds,ゴゴＤフォールド,1030,1030,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Gogo D Coat,ゴゴＤコート,1031,1031,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Azul D Faulds,アスールＤフォールド,314,314,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Azul D Coat,アスールＤコート,315,315,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Harvest D Coil,ハーヴェストＤコイル,518,518,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Harvest D Coat,ハーヴェストＤコート,519,519,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Melan D Faulds,メランＤフォールド,363,363,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Melan D Coat,メランＤコート,364,364,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Diru D Faulds,ディールＤフォールド,562,562,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Diru D Coat,ディールＤコート,563,563,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Tandress D Coil,タンドレスＤコイル,1194,1194,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Tandress D Coat,タンドレスＤコート,1195,1195,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rance D Faulds,ランセＤフォールド,1733,1733,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rance D Coat,ランセＤコート,1734,1734,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Ganeto D Faulds,ガネトＤフォールド,1776,1776,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Ganeto D Coat,ガネトＤコート,1777,1777,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Chiru D Faulds,チールＤフォールド,1735,1735,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Chiru D Coat,チールＤコート,1736,1736,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shiusu D Faulds,シウスＤフォールド,1837,1837,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shiusu D Coat,シウスＤコート,1838,1838,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Once D Coat・無,ワンスＤコート・無,1988,1988,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Pale Sakura D [Obi 】,淡桜Ｄ【帯】,754,754,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Howla D Coil,ハウラＤコイル,1849,1849,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Panse D Coil,パンセＤコイル,1967,1967,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Marriage D Coil,マリジュＤコイル,1965,1965,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Snow Miku D Coil,雪ミクＤコイル,0,1976,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Miku D Coil,ミクＤコイル,1277,1277,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Wasou Waistband D,和奏ノ腰帯Ｄ,1861,1861,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Felyne D Coil,アイルーＤコイル,1906,1906,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Brown D Coil,チャトラＤコイル,1907,1907,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Monotone D Coil,シロＤコイル,1908,1908,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Two-tone D Coil,クロシロＤコイル,1909,1909,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Bistro D Apron,ビストロＤエプロン,192,192,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Butterfly D Elytra,パピメルＤアンカ,0,244,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Demon Lord ノ虎布D,鬼神ノ虎布Ｄ,435,435,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Demon Tale ノ虎布D,鬼伝ノ虎布Ｄ,1848,1848,TRUE,TRUE,TRUE,TRUE,FALSE
wst,鬼凛ノ虎布D,鬼凛ノ虎布Ｄ,1920,1920,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Empress C Coil,エンプレスＣコイル,172,172,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Empress C Coat,エンプレスＣコート,173,173,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kaiser C Faulds,カイザーＣフォールド,170,170,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kaiser C Coat,カイザーＣコート,171,171,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Dragon D Wing,ドラゴンＤウイング,35,36,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Dragon Dテイル,ドラゴンＤテイル,36,34,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Nargacuga C Faulds,ナルガＣフォールド,1850,1850,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Nargacuga C Coat,ナルガＣコート,1851,1851,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Harudo D Faulds,ハルドＤフォールド,1702,1702,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Harudo D Coat,ハルドＤコート,1703,1703,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Elegance D [Waistband 】,雅孔Ｄ【腰帯】,1550,1550,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Grace D [Waistband 】,雅穿Ｄ【腰帯】,1551,1551,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Meraginasu D Faulds,メラギＤフォールド,1484,1484,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Meraginasu D Coat,メラギＤコート,1485,1485,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hesyumu D Coil,ヘシュムＤコイル,1933,1933,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kasamie D Coil,カサミエＤコイル,1966,1966,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Cielo D Coil,シエロＤコイル,1845,1845,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Vichi D Coil,ヴィーチＤコイル,1790,1790,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rocbouquet D Coil,ロックブーケＤコイル,1938,1938,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Claudia D Coil,クローディアＤコイル,1939,1939,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Kinosu D Faulds,キノスＤフォールド,439,439,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Himeros D Faulds,ヒメロスＤフォールド,440,440,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Charien D Coat,カリエンＤコート,441,441,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Arietta D Waist,アリエッタＤウエスト,443,443,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Craft D Coil,クラフトＤコイル,534,534,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shieri D Faulds,シエリーＤフォールド,556,556,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Pupen D Faulds,プペンＤフォールド,741,741,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Moss Cover D Faulds,モスカバＤフォールド,742,742,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Excelle D Faulds,エクセレＤフォールド,740,740,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Ordre D Faulds,オルドルＤフォールド,1789,1789,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rath Duo D Coil,リオデュオＤコイル,456,456,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Atra D Coil,アトラＤコイル,672,672,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Madaru D Coil,マダルＤコイル,1162,1162,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shasse D Faulds,シャッセＤフォールド,733,733,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Orchesis D Coil,オルケシスＤコイル,1002,1002,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Blize D Faulds,ブリゼＤフォールド,1260,1260,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Quoiz D Coil,クオイズＤコイル,1670,1670,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kalais D Coil,カライスＤコイル,1671,1671,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Lucchese D Coil,ルケーゼＤコイル,1672,1672,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Entora D Coil,エントラＤコイル,1029,1029,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Penre D Coil,ペンレＤコイル,1968,1968,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rokka D Coil,ロッカＤコイル,1969,1969,TRUE,TRUE,TRUE,TRUE,FALSE
wst,YoRHa No.2 Type B D Coil,ﾖﾙﾊ二号B型Ｄコイル,1990,1990,FALSE,TRUE,TRUE,TRUE,FALSE
wst,トリートC Waist,トリートＣウエスト,2083,2083,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Craft C Coil,クラフトＣコイル,2084,2084,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Cielo C Coil,シエロＣコイル,2085,2085,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Felyne C Coil,アイルーＣコイル,2086,2086,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Knight King Waist BM D Blue,騎士王の腰当：剣Ｄ青,0,1278,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Knight King Waist BM D Red,騎士王の腰当：剣Ｄ赤,0,1279,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Knight King Waist BM D Black,騎士王の腰当：剣Ｄ黒,0,1280,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Knight King Waist BM D White,騎士王の腰当：剣Ｄ白,0,1281,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Gorgon D Coil・Black,ゴルゴンＤコイル・黒,0,0,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Gorgon D Coil・Blue,ゴルゴンＤコイル・青,0,0,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Gorgon D Coil・White,ゴルゴンＤコイル・白,0,0,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Gorgon D Coil・Red,ゴルゴンＤコイル・赤,0,0,FALSE,TRUE,TRUE,TRUE,FALSE
wst,Arben D Coil,アーベンＤコイル,1925,1925,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Aura D Coil,アウラＤコイル,1846,1846,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Gagachu D Coil,ガガチュＤコイル,1831,1831,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kurofi D Coil,クロフィＤコイル,1910,1910,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Keravuno D Coil,ケラヴノＤコイル,1791,1791,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Espinas ZD Navel,エスピナZDナーベル,1944,1944,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Espinas ZD Belly,エスピナZDガイツ,1945,1945,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hypnoc ZD Faulds,ヒプノZDフォールド,1948,1948,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hypnoc ZD Coat,ヒプノZDコート,1949,1949,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Khezu ZD Faulds,フルフルZDフォールド,1952,1952,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Khezu ZD Coat,フルフルZDコート,1953,1953,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hermitaur ZD Faulds,ザザミZDフォールド,1954,1954,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hermitaur ZD Coat,ザザミZDコート,1955,1955,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rathalos ZD Coil,レウスZDコイル,1950,1950,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rathalos ZD Coat,レウスZDコート,1951,1951,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Blango ZD Coil,ブランゴZDコイル,1956,1956,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Blango ZD Coat,ブランゴZDコート,1957,1957,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Vashimu ZD Coil,ヴァシムZDコイル,1946,1946,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Vashimu ZD Coat,ヴァシムZDコート,1947,1947,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Tigrex ZD Coil,レックスZDコイル,1958,1958,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Tigrex ZD Coat,レックスZDコート,1959,1959,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hyujikiki ZD Coil,ヒュジZDコイル,1977,1977,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Hyujikiki ZD Coat,ヒュジZDコート,1978,1978,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Gear ZD Coil,ギアZDコイル,1981,1981,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Gear ZD Coat,ギアZDコート,1982,1982,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Muruta D Coil,ムルタＤコイル,1825,1825,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Midogaron ZD Coil,ミドZDコイル,1979,1979,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Midogaron ZD Coat,ミドZDコート,1980,1980,TRUE,TRUE,TRUE,TRUE,FALSE
wst,White Fatalis Dスパイン,祖龍Ｄスパイン,1710,1710,TRUE,TRUE,TRUE,TRUE,FALSE
wst,White Fatalis Dスケイル,祖龍Ｄスケイル,1711,1711,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Elzelion D Coil,エルゼＤコイル,2090,2090,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Elzelion D Coat,エルゼＤコート,2091,2091,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Zakka D Coil,ザッカＤコイル,1970,1970,TRUE,TRUE,TRUE,TRUE,FALSE
wst,十ノ軌跡C Coil,十ノ軌跡Ｃコイル,2058,2058,TRUE,TRUE,TRUE,TRUE,FALSE
wst,十ノ至道C Coat,十ノ至道Ｃコート,2059,2059,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rantana D Coil,ランタナＤコイル,2081,2081,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Eris D Coil,エリスＤコイル,2107,2107,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Magisa D Coil・Red,マギサＤコイル・赤,374,374,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Magisa D Coil・Black,マギサＤコイル・黒,387,387,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Magisa D Coil・Green,マギサＤコイル・緑,376,376,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Magisa D Coil・White,マギサＤコイル・白,377,377,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Magisa D Coil・Blue,マギサＤコイル・青,375,375,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Waka Waistband D,和花ノ腰帯Ｄ,1860,1860,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shaln D Belt・Blue,シャランＤベルト・青,449,449,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shaln D Belt・Green,シャランＤベルト・緑,450,450,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shaln D Belt・Purple,シャランＤベルト・紫,451,451,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shaln D Belt・White,シャランＤベルト・白,452,452,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shaln D Belt・Red,シャランＤベルト・赤,453,453,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shaln D Belt・Crimson,シャランＤベルト・紅,517,517,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shaln D Belt・Orange,シャランＤベルト・橙,516,516,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Carriage D Coil,キャリッジＤコイル,1520,1520,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Marble D Coil,マーブルＤコイル,1522,1522,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Shandy D Coil,シャンディＤコイル,1523,1523,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Banquet D Coil,バンケットＤコイル,1521,1521,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Korinyi D Belt,コリニィＤベルト,2087,2087,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Renka Obi D,煉華ノ帯Ｄ,2108,2108,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kukubo D Coil,ククボＤコイル,701,701,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kakabu D Coil,カカブＤコイル,1069,1069,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Aruru D Coil,アルルＤコイル,1116,1116,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Red Cat Dテイル,あかねこ服Ｄテイル,396,396,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rios D Faulds,ライオスＤフォールド,1681,1681,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Bonito D Faulds,ボニトＤフォールド,1682,1682,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Meirida D Faulds,メイリダＤフォールド,1737,1737,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Miniomu D Faulds,ミニオムＤフォールド,1775,1775,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Harimeno D Faulds,ハリメノＤフォールド,1836,1836,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Deliver D Faulds,デリヴＤフォールド,1251,1251,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Asaku D Faulds,アサークＤフォールド,1252,1252,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Desordre D Faulds,デゾルトＤフォールド,1253,1253,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Haragan D Faulds,ハラガンＤフォールド,1679,1679,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Abuyado D Faulds,アブヤドＤフォールド,1680,1680,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rukodiora ZD Coil,ルコZDコイル,2092,2092,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rukodiora ZD Coat,ルコZDコート,2093,2093,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Plesioth ZD Coil,ガノZDコイル,2094,2094,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Plesioth ZD Coat,ガノZDコート,2095,2095,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Sharufu D Coil,シャルフＤコイル,1984,1984,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Kamara D Coil,カマラＤコイル,2082,2082,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Liebre D Coil,リエブレＤコイル,2099,2099,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Korinyi C Belt,コリニィＣベルト,2098,2098,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Ruche D Coil,ルーチェＤコイル,2105,2105,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rage D Coil,レイジＤコイル,571,571,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Rampage D Coil,ランページＤコイル,572,572,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Blaze D Coil,ブレイズＤコイル,573,573,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Poogie D Hip,プーギーＤヒップ,1022,1022,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Mandora D Coil,マンドラＤコイル,1024,1024,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Aonoko D Coil,アオノコＤコイル,1023,1023,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Gauss D Coil,ガウスＤコイル,1130,1130,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Weber D Coil,ウェーバＤコイル,1131,1131,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Gilbert D Coil,ギルバートＤコイル,1132,1132,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Zuibei D Navel,ズィベイＤナーベル,1510,1510,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Chiarim D Coil,チアリムＤコイル,1864,1864,TRUE,TRUE,TRUE,TRUE,FALSE
wst,Scholar C Skirt,スカラーＣスカート,0,1842,FALSE,TRUE,TRUE,TRUE,FALSE
